root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,oleo.insight.test_attributes.test_result,oleo.insight.test_attributes.uut_start,oleo.insight.test_attributes.uut_stop,oleo.insight.test_station_attributes.software_name,oleo.insight.test_station_attributes.software_version,oleo.insight.test_station_attributes.station_id,oleo.insight.uut_attributes.lb_batch_id,oleo.insight.uut_attributes.oleo_machine
wip_id,F9F236505UN1Y82AF,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570DE91Y82AV,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362080Y1Y82AM,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236102V61Y82A1,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23450EJT1Y82A3,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235400PZ1Y82AU,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236200W91Y82AW,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236208PT1Y82AR,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362018V1Y82A7,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2364002G1Y82A3,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234605MA1Y82AK,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2355010T1Y82AZ,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236100XL1Y82AH,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236203V31Y82A2,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235507JF1Y82AK,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2355040D1Y82AA,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2364086N1Y82AB,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550EN11Y82AE,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235602AT1Y82A1,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550C0J1Y82AX,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23520B6X1Y82A4,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23450F531Y82AX,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236101UW1Y82AF,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235402LX1Y82A3,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235606SR1Y82AK,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236300ZW1Y82AZ,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23540E3P1Y82AG,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560DGH1Y82AG,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236202HT1Y82AF,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236207W11Y82AX,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23350JPW1Y82AJ,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236204Y81Y82AM,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23430LJX1Y82AV,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236400Y81Y82AP,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236206W51Y82AU,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235601MJ1Y82AC,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550CJB1Y82AJ,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F230606DT1Y82A3,2022-09-07 06:46:27,passed,,Ramp,Herchang,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235603V21Y82A2,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2352086D1Y82AR,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235605JT1Y82A8,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530AJY1Y82A1,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560FKN1Y82A0,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550B541Y82AX,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2356064W1Y82AC,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560A3V1Y82AC,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236102BP1Y82A4,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570BFN1Y82AF,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235200VY1Y82AD,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235708ZZ1Y82AM,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2354088L1Y82AA,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235603SW1Y82AH,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235709UN1Y82AC,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2361002H1Y82A5,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236102TJ1Y82AV,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235408JC1Y82AN,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235202GS1Y82AN,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235702TK1Y82AR,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235702A01Y82AT,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235709UV1Y82A5,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236305R71Y82A7,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235308S41Y82A7,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530FRD1Y82AU,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234408QZ1Y82AL,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236206DE1Y82A2,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F227603B11Y82AJ,2022-09-07 06:46:27,passed,,Ramp,Herchang,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236101ZB1Y82AK,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235608NL1Y82A0,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23520CM11Y82AN,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F231503SM1Y82A5,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234305RU1Y82AS,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235601WJ1Y82AK,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F232403701Y82AD,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23570B7D1Y82AE,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530CW01Y82AV,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236302QY1Y82AN,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23530EZX1Y82AM,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2357061Z1Y82AH,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235306M51Y82AP,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23560B1K1Y82AT,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2354039K1Y82AD,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235600KM1Y82AG,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F231203JY1Y82AM,2022-09-07 06:46:27,passed,,Ramp,Herchang,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F230305VC1Y82A8,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23350DU31Y82A1,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235607941Y82AN,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F236202WE1Y82AP,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235507SN1Y82AN,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2362024V1Y82AJ,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235606Y31Y82AP,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23540CUW1Y82A4,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235708121Y82AC,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2355062P1Y82AS,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235304QN1Y82AZ,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23430HSJ1Y82AM,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235602KK1Y82AG,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23540BUX1Y82A4,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23550AW61Y82AP,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23540EF41Y82AZ,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235509RP1Y82AN,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F234705Y41Y82AR,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F235405241Y82AD,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F2347014F1Y82A0,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F229202F31Y82A3,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,Baoti,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
wip_id,F9F23430K0B1Y82A2,2022-09-07 06:46:27,passed,,Ramp,Everwin,TI,N199,KRS,pass,2022-09-07 06:46:27,2022-09-07 06:46:27,MGTRACE,V1.0.10,LFDG_KY-1F-OQC1_01_OLEO,0,Oleo
