root_serial_type,root_serial,local_time,result,defects,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,im.Pressure_025s,im.Pressure_08s,im.Pressure_18s,im.Temperature1_7s,im.Temperature2_7s,im.insight.test_attributes.test_result,im.insight.test_attributes.uut_start,im.insight.test_attributes.uut_stop,im.insight.test_station_attributes.fixture_id,im.insight.test_station_attributes.head_id,im.insight.test_station_attributes.line_id,im.insight.test_station_attributes.machine_id,im.insight.test_station_attributes.software_name,im.insight.test_station_attributes.software_version,im.insight.test_station_attributes.station_id,im.insight.uut_attributes.bin,im.insight.uut_attributes.cavity,im.insight.uut_attributes.resin_batch
wip_id,F9F237503FB1Y82AW,2022-09-06 13:13:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1297.99,940.3,856.46,193.64,182.7,pass,2022-09-06 13:07:04,2022-09-06 13:07:34,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237501SK1Y82AR,2022-09-06 13:13:25,passed,,Ramp,,Everwin,TI,N199,Baoti,1425.05,1243.79,1278.02,189.15,187.96,pass,2022-09-06 13:08:34,2022-09-06 13:09:04,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,1,8000957790
wip_id,F9F237508UZ1Y82AY,2022-09-06 13:13:26,passed,,Ramp,,Everwin,TI,N199,Baoti,1406.64,1273.29,1122.84,183.0,182.12,pass,2022-09-06 13:08:34,2022-09-06 13:09:04,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,2,8000957790
wip_id,F9F237508FX1Y82A5,2022-09-06 13:13:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1337.14,1223.49,1116.32,195.2,189.42,pass,2022-09-06 13:12:49,2022-09-06 13:13:19,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740DZB1Y82A1,2022-09-06 13:13:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1555.07,1232.89,943.48,172.84,188.71,pass,2022-09-06 13:12:49,2022-09-06 13:13:19,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375023T1Y82AH,2022-09-06 13:13:39,passed,,Ramp,,Everwin,TI,N199,Baoti,1351.77,1201.86,1195.6,189.18,188.13,pass,2022-09-06 13:07:38,2022-09-06 13:08:08,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237504WK1Y82AA,2022-09-06 13:13:39,passed,,Ramp,,Everwin,TI,N199,Baoti,1428.19,1190.26,1081.1,178.72,178.66,pass,2022-09-06 13:08:25,2022-09-06 13:08:55,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237502HW1Y82A6,2022-09-06 13:13:39,passed,,Ramp,,Everwin,TI,N199,Baoti,1210.13,953.02,857.87,193.53,183.52,pass,2022-09-06 13:07:38,2022-09-06 13:08:08,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237502KZ1Y82AX,2022-09-06 13:13:39,passed,,Ramp,,Everwin,TI,N199,Baoti,1534.96,1141.34,996.01,183.57,174.14,pass,2022-09-06 13:08:25,2022-09-06 13:08:55,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375023M1Y82AP,2022-09-06 13:14:13,passed,,Ramp,,Everwin,TI,N199,Baoti,1329.57,1190.58,1196.66,189.13,187.38,pass,2022-09-06 13:08:11,2022-09-06 13:08:41,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2375086F1Y82AE,2022-09-06 13:14:13,passed,,Ramp,,Everwin,TI,N199,Baoti,1283.58,1043.15,947.7,193.63,183.24,pass,2022-09-06 13:08:11,2022-09-06 13:08:41,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237501JW1Y82A4,2022-09-06 13:14:14,passed,,Ramp,,Everwin,TI,N199,Baoti,1376.72,976.08,936.18,179.87,174.31,pass,2022-09-06 13:08:59,2022-09-06 13:09:29,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237504021Y82AF,2022-09-06 13:14:14,passed,,Ramp,,Everwin,TI,N199,Baoti,1480.22,946.71,779.43,185.94,170.43,pass,2022-09-06 13:08:59,2022-09-06 13:09:29,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23740ER01Y82A1,2022-09-06 13:14:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1285.97,1173.46,1102.49,188.3,184.78,pass,2022-09-06 13:14:02,2022-09-06 13:14:32,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740DQ21Y82A3,2022-09-06 13:14:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1474.9,1190.25,994.07,172.22,183.5,pass,2022-09-06 13:14:02,2022-09-06 13:14:32,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237502UE1Y82AP,2022-09-06 13:14:46,passed,,Ramp,,Everwin,TI,N199,Baoti,1288.15,1142.49,1151.78,189.07,188.36,pass,2022-09-06 13:08:45,2022-09-06 13:09:15,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237508MR1Y82AT,2022-09-06 13:14:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1345.04,1075.78,977.16,193.92,183.75,pass,2022-09-06 13:08:45,2022-09-06 13:09:15,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237502NT1Y82AU,2022-09-06 13:14:48,passed,,Ramp,,Everwin,TI,N199,Baoti,1446.93,1249.18,1197.73,181.0,174.55,pass,2022-09-06 13:09:34,2022-09-06 13:10:04,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237502HV1Y82A7,2022-09-06 13:14:48,passed,,Ramp,,Everwin,TI,N199,Baoti,1553.35,1044.99,886.99,185.55,170.61,pass,2022-09-06 13:09:34,2022-09-06 13:10:04,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23740DWD1Y82A8,2022-09-06 13:15:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1321.16,1213.46,1129.32,192.45,189.76,pass,2022-09-06 13:14:37,2022-09-06 13:15:07,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740DZP1Y82AP,2022-09-06 13:15:15,passed,,Ramp,,Everwin,TI,N199,Baoti,1526.84,1302.08,992.16,179.19,187.59,pass,2022-09-06 13:14:37,2022-09-06 13:15:07,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375000Y1Y82AP,2022-09-06 13:15:19,passed,,Ramp,,Everwin,TI,N199,Baoti,1262.07,1179.23,1184.64,189.3,187.53,pass,2022-09-06 13:09:18,2022-09-06 13:09:48,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2375023G1Y82AU,2022-09-06 13:15:19,passed,,Ramp,,Everwin,TI,N199,Baoti,1348.75,1103.82,1008.86,194.08,182.58,pass,2022-09-06 13:09:18,2022-09-06 13:09:48,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237502WX1Y82A0,2022-09-06 13:15:23,passed,,Ramp,,Everwin,TI,N199,Baoti,1438.31,1027.72,911.6,180.5,175.24,pass,2022-09-06 13:10:08,2022-09-06 13:10:38,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237501QD1Y82A3,2022-09-06 13:15:23,passed,,Ramp,,Everwin,TI,N199,Baoti,1463.34,919.68,758.31,185.72,171.86,pass,2022-09-06 13:10:08,2022-09-06 13:10:38,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237508QY1Y82AB,2022-09-06 13:15:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1402.83,1236.0,1260.23,186.0,181.84,pass,2022-09-06 13:10:50,2022-09-06 13:11:20,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,1,8000957790
extrusion_id,EWB232719S9AB1259,2022-09-06 13:15:42,passed,,Ramp,,Everwin,TI,N199,Baoti,1189.47,1036.26,1025.1,186.5,177.86,pass,2022-09-06 13:10:50,2022-09-06 13:11:20,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,2,8000957790
wip_id,F9F23740EMC1Y82A1,2022-09-06 13:15:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1336.71,1238.55,1139.67,194.78,188.53,pass,2022-09-06 13:15:11,2022-09-06 13:15:41,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740DZF1Y82AX,2022-09-06 13:15:49,passed,,Ramp,,Everwin,TI,N199,Baoti,1542.1,1308.62,1009.61,175.18,191.92,pass,2022-09-06 13:15:11,2022-09-06 13:15:41,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237503M31Y82AL,2022-09-06 13:15:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1289.43,1169.81,1170.03,189.41,187.8,pass,2022-09-06 13:09:52,2022-09-06 13:10:22,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F2375024B1Y82AW,2022-09-06 13:15:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1301.03,987.74,878.65,193.99,182.67,pass,2022-09-06 13:09:52,2022-09-06 13:10:22,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23740F961Y82A8,2022-09-06 13:15:57,passed,,Ramp,,Everwin,TI,N199,Baoti,1417.46,1050.55,1020.09,180.14,172.14,pass,2022-09-06 13:10:43,2022-09-06 13:11:13,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237500Q71Y82AA,2022-09-06 13:15:57,passed,,Ramp,,Everwin,TI,N199,Baoti,1566.23,1082.29,959.86,185.62,171.23,pass,2022-09-06 13:10:43,2022-09-06 13:11:13,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F237505L21Y82AN,2022-09-06 13:16:16,passed,,Ramp,,Everwin,TI,N199,Baoti,1376.82,1190.58,1117.18,188.49,186.83,pass,2022-09-06 13:11:24,2022-09-06 13:11:54,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,1,8000957790
wip_id,F9F237505MP1Y82AY,2022-09-06 13:16:16,passed,,Ramp,,Everwin,TI,N199,Baoti,1428.33,1294.89,1132.57,183.3,180.84,pass,2022-09-06 13:11:24,2022-09-06 13:11:54,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,2,8000957790
wip_id,F9F23740EKR1Y82AU,2022-09-06 13:16:25,passed,,Ramp,,Everwin,TI,N199,Baoti,1350.75,1242.52,1133.09,195.72,189.4,pass,2022-09-06 13:15:47,2022-09-06 13:16:17,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740DXS1Y82AS,2022-09-06 13:16:25,passed,,Ramp,,Everwin,TI,N199,Baoti,1518.74,1267.42,916.36,181.06,189.55,pass,2022-09-06 13:15:47,2022-09-06 13:16:17,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237501XB1Y82AJ,2022-09-06 13:16:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1198.17,1094.38,1119.07,189.07,188.32,pass,2022-09-06 13:10:25,2022-09-06 13:10:55,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
extrusion_id,EWB23335057AB1254,2022-09-06 13:16:27,passed,,Ramp,,Everwin,TI,N199,Baoti,1343.66,996.4,866.67,193.99,184.68,pass,2022-09-06 13:10:25,2022-09-06 13:10:55,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375023Q1Y82AL,2022-09-06 13:16:32,passed,,Ramp,,Everwin,TI,N199,Baoti,1429.02,1205.86,1156.96,179.7,172.63,pass,2022-09-06 13:11:18,2022-09-06 13:11:48,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237501VK1Y82AG,2022-09-06 13:16:32,passed,,Ramp,,Everwin,TI,N199,Baoti,1566.19,1072.32,923.99,185.48,169.58,pass,2022-09-06 13:11:18,2022-09-06 13:11:48,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F23740DY31Y82AC,2022-09-06 13:16:59,passed,,Ramp,,Everwin,TI,N199,Baoti,1271.88,1153.67,1087.22,193.45,189.59,pass,2022-09-06 13:16:21,2022-09-06 13:16:51,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740ELV1Y82AM,2022-09-06 13:16:59,passed,,Ramp,,Everwin,TI,N199,Baoti,1509.44,1232.26,967.65,175.94,189.82,pass,2022-09-06 13:16:21,2022-09-06 13:16:51,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237502PY1Y82AL,2022-09-06 13:17:00,passed,,Ramp,,Everwin,TI,N199,Baoti,1263.63,1152.23,1157.45,189.28,188.77,pass,2022-09-06 13:10:58,2022-09-06 13:11:28,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237508571Y82AR,2022-09-06 13:17:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1299.79,1065.85,993.86,194.0,183.15,pass,2022-09-06 13:10:58,2022-09-06 13:11:28,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237502211Y82AC,2022-09-06 13:17:08,passed,,Ramp,,Everwin,TI,N199,Baoti,1355.7,1140.67,1081.6,180.29,174.57,pass,2022-09-06 13:11:54,2022-09-06 13:12:24,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23740EGW1Y82AY,2022-09-06 13:17:08,passed,,Ramp,,Everwin,TI,N199,Baoti,1466.54,998.91,798.25,186.09,170.83,pass,2022-09-06 13:11:54,2022-09-06 13:12:24,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375086Q1Y82A5,2022-09-06 13:17:33,passed,,Ramp,,Everwin,TI,N199,Baoti,1199.26,1081.36,1113.05,189.09,187.78,pass,2022-09-06 13:11:32,2022-09-06 13:12:02,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237501Z41Y82AK,2022-09-06 13:17:33,passed,,Ramp,,Everwin,TI,N199,Baoti,1325.36,848.4,778.86,193.69,181.94,pass,2022-09-06 13:11:32,2022-09-06 13:12:02,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23740EPX1Y82AA,2022-09-06 13:17:34,passed,,Ramp,,Everwin,TI,N199,Baoti,1331.64,1225.35,1139.0,195.22,189.57,pass,2022-09-06 13:16:56,2022-09-06 13:17:26,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F23740EL31Y82AD,2022-09-06 13:17:34,passed,,Ramp,,Everwin,TI,N199,Baoti,1345.99,1081.49,890.58,172.93,189.59,pass,2022-09-06 13:16:56,2022-09-06 13:17:26,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740F9H1Y82AX,2022-09-06 13:17:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1402.27,1146.86,1127.53,180.25,171.96,pass,2022-09-06 13:12:28,2022-09-06 13:12:58,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23740EVX1Y82AS,2022-09-06 13:17:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1589.56,1169.34,997.49,186.4,170.14,pass,2022-09-06 13:12:28,2022-09-06 13:12:58,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375005T1Y82AD,2022-09-06 13:18:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1265.09,1229.34,1241.11,188.97,187.95,pass,2022-09-06 13:12:05,2022-09-06 13:12:35,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237502KJ1Y82AC,2022-09-06 13:18:07,passed,,Ramp,,Everwin,TI,N199,Baoti,1320.75,1028.28,955.64,193.69,181.8,pass,2022-09-06 13:12:05,2022-09-06 13:12:35,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F2375007K1Y82AF,2022-09-06 13:18:08,passed,,Ramp,,Everwin,TI,N199,Baoti,1250.2,1120.49,1029.27,193.87,189.42,pass,2022-09-06 13:17:30,2022-09-06 13:18:00,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237504F71Y82AZ,2022-09-06 13:18:08,passed,,Ramp,,Everwin,TI,N199,Baoti,1425.38,1216.45,966.57,170.27,189.34,pass,2022-09-06 13:17:30,2022-09-06 13:18:00,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F23740EGA1Y82AJ,2022-09-06 13:18:17,passed,,Ramp,,Everwin,TI,N199,Baoti,1372.3,1184.82,1171.46,179.85,170.83,pass,2022-09-06 13:13:03,2022-09-06 13:13:33,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23740F9Z1Y82AF,2022-09-06 13:18:17,passed,,Ramp,,Everwin,TI,N199,Baoti,1402.43,1147.79,1096.09,186.5,170.08,pass,2022-09-06 13:13:03,2022-09-06 13:13:33,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375035Z1Y82A4,2022-09-06 13:18:41,passed,,Ramp,,Everwin,TI,N199,Baoti,1269.79,1069.69,1090.81,189.13,188.5,pass,2022-09-06 13:12:39,2022-09-06 13:13:09,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237504AL1Y82A1,2022-09-06 13:18:41,passed,,Ramp,,Everwin,TI,N199,Baoti,1271.34,960.01,861.43,193.87,183.18,pass,2022-09-06 13:12:39,2022-09-06 13:13:09,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237505XV1Y82AW,2022-09-06 13:18:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1332.76,1222.44,1165.56,188.24,189.21,pass,2022-09-06 13:18:05,2022-09-06 13:18:35,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237501TF1Y82AS,2022-09-06 13:18:43,passed,,Ramp,,Everwin,TI,N199,Baoti,1419.78,1231.51,1051.59,171.94,188.35,pass,2022-09-06 13:18:05,2022-09-06 13:18:35,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
extrusion_id,EWB23330FZ4AD125P,2022-09-06 13:18:52,passed,,Ramp,,Everwin,TI,N199,Baoti,1401.2,1137.21,1094.47,180.14,173.77,pass,2022-09-06 13:13:37,2022-09-06 13:14:07,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23740F651Y82AJ,2022-09-06 13:18:52,passed,,Ramp,,Everwin,TI,N199,Baoti,1360.77,1148.64,1080.38,186.24,168.74,pass,2022-09-06 13:13:37,2022-09-06 13:14:07,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375049J1Y82A6,2022-09-06 13:19:13,passed,,Ramp,,Everwin,TI,N199,Baoti,1291.52,1170.36,1169.75,189.13,189.03,pass,2022-09-06 13:13:12,2022-09-06 13:13:42,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237508LL1Y82A1,2022-09-06 13:19:14,passed,,Ramp,,Everwin,TI,N199,Baoti,1340.59,928.99,798.68,193.94,183.19,pass,2022-09-06 13:13:12,2022-09-06 13:13:42,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23740DXH1Y82A1,2022-09-06 13:19:17,passed,,Ramp,,Everwin,TI,N199,Baoti,1261.65,1155.29,1120.07,189.93,189.0,pass,2022-09-06 13:18:39,2022-09-06 13:19:09,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237502AQ1Y82AZ,2022-09-06 13:19:18,passed,,Ramp,,Everwin,TI,N199,Baoti,1393.68,1180.86,1045.65,169.62,188.34,pass,2022-09-06 13:18:39,2022-09-06 13:19:09,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237501DZ1Y82AG,2022-09-06 13:19:26,passed,,Ramp,,Everwin,TI,N199,Baoti,1284.2,1117.9,1101.9,180.2,171.99,pass,2022-09-06 13:14:12,2022-09-06 13:14:42,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23740F8Z1Y82AJ,2022-09-06 13:19:26,passed,,Ramp,,Everwin,TI,N199,Baoti,1384.37,1185.66,1118.53,186.45,170.56,pass,2022-09-06 13:14:12,2022-09-06 13:14:42,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
extrusion_id,EWB23271BQ4AB125J,2022-09-06 13:19:32,passed,,Ramp,,Everwin,TI,N199,Baoti,1266.1,1077.09,1047.96,183.78,178.48,pass,2022-09-06 13:14:40,2022-09-06 13:15:10,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,1,8000957790
wip_id,F9F2375042A1Y82A1,2022-09-06 13:19:32,passed,,Ramp,,Everwin,TI,N199,Baoti,1384.4,1233.41,1176.21,179.2,176.24,pass,2022-09-06 13:14:40,2022-09-06 13:15:10,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,2,8000957790
wip_id,F9F237502RC1Y82A0,2022-09-06 13:19:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1229.84,1156.51,1141.31,189.33,189.05,pass,2022-09-06 13:13:46,2022-09-06 13:14:16,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237502RL1Y82AS,2022-09-06 13:19:47,passed,,Ramp,,Everwin,TI,N199,Baoti,1282.83,800.66,717.5,194.06,182.12,pass,2022-09-06 13:13:46,2022-09-06 13:14:16,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F237500J41Y82AX,2022-09-06 13:19:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1272.71,1133.5,1042.01,192.65,188.87,pass,2022-09-06 13:19:15,2022-09-06 13:19:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
wip_id,F9F237504KE1Y82AE,2022-09-06 13:19:53,passed,,Ramp,,Everwin,TI,N199,Baoti,1479.72,1275.54,1037.29,173.16,188.52,pass,2022-09-06 13:19:15,2022-09-06 13:19:45,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F237501HU1Y82A9,2022-09-06 13:20:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1418.18,1165.48,1120.16,180.42,174.64,pass,2022-09-06 13:14:46,2022-09-06 13:15:16,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F23740EFW1Y82A1,2022-09-06 13:20:01,passed,,Ramp,,Everwin,TI,N199,Baoti,1392.3,1181.78,1128.25,186.38,170.48,pass,2022-09-06 13:14:46,2022-09-06 13:15:16,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375041L1Y82AU,2022-09-06 13:20:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1487.21,1304.02,1303.69,183.48,184.02,pass,2022-09-06 13:15:14,2022-09-06 13:15:44,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,1,8000957790
wip_id,F9F23750CR31Y82AZ,2022-09-06 13:20:06,passed,,Ramp,,Everwin,TI,N199,Baoti,1401.12,1249.29,1146.82,180.8,179.38,pass,2022-09-06 13:15:14,2022-09-06 13:15:44,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,2,8000957790
wip_id,F9F23750AHC1Y82AG,2022-09-06 13:20:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1284.08,1110.9,1089.44,189.04,187.02,pass,2022-09-06 13:14:19,2022-09-06 13:14:49,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237505TV1Y82A8,2022-09-06 13:20:21,passed,,Ramp,,Everwin,TI,N199,Baoti,1312.3,1059.96,985.56,193.64,180.68,pass,2022-09-06 13:14:19,2022-09-06 13:14:49,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
wip_id,F9F23750AR11Y82A3,2022-09-06 13:20:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1308.92,1199.16,1172.47,195.64,189.25,pass,2022-09-06 13:19:50,2022-09-06 13:20:20,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,1,8000957790
extrusion_id,EWB23326EH6AA125N,2022-09-06 13:20:28,passed,,Ramp,,Everwin,TI,N199,Baoti,1481.08,1284.55,1012.96,175.19,189.16,pass,2022-09-06 13:19:50,2022-09-06 13:20:20,,,,,,V20220819,LFDG_MEGA3-OQC1_02_IM,,2,8000957790
wip_id,F9F2375021Q1Y82AS,2022-09-06 13:20:37,passed,,Ramp,,Everwin,TI,N199,Baoti,1336.88,1204.07,1146.86,180.92,176.76,pass,2022-09-06 13:15:22,2022-09-06 13:15:52,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,1,8000957790
wip_id,F9F237500DM1Y82AV,2022-09-06 13:20:37,passed,,Ramp,,Everwin,TI,N199,Baoti,1469.07,1222.82,1097.8,186.79,176.29,pass,2022-09-06 13:15:22,2022-09-06 13:15:52,,,,,,V20220819,LFDG_MEGA3-OQC1_05_IM,,2,8000957790
wip_id,F9F2375040B1Y82A6,2022-09-06 13:20:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1452.47,1283.39,1275.89,186.57,185.84,pass,2022-09-06 13:15:49,2022-09-06 13:16:19,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,1,8000957790
wip_id,F9F237506YN1Y82AZ,2022-09-06 13:20:40,passed,,Ramp,,Everwin,TI,N199,Baoti,1427.28,1273.77,1129.75,181.41,181.09,pass,2022-09-06 13:15:49,2022-09-06 13:16:19,,,,,,V20220819,LFDG_MEGA3-OQC1_04_IM,,2,8000957790
wip_id,F9F23740D5Q1Y82A4,2022-09-06 13:20:54,passed,,Ramp,,Everwin,TI,N199,Baoti,1334.6,1152.18,1110.61,189.27,189.18,pass,2022-09-06 13:14:53,2022-09-06 13:15:23,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,1,8000957790
wip_id,F9F237508WH1Y82A8,2022-09-06 13:20:54,passed,,Ramp,,Everwin,TI,N199,Baoti,1359.94,917.12,746.95,193.5,184.2,pass,2022-09-06 13:14:53,2022-09-06 13:15:23,,,,,,V20220819,LFDG_MEGA3-OQC1_06_IM,,2,8000957790
