root_serial_type,root_serial,local_time,result,defects,configs.Bin,configs.Build,configs.DOE,configs.Forging_vendor,configs.Material,configs.Project_Code,configs.Raw_material_vendor,color.Color_A_Star_Volcano,color.Color_B_Star_Volcano,color.Color_L_Star_Volcano,color.insight.test_attributes.test_result,color.insight.test_attributes.unit_serial_number,color.insight.test_attributes.uut_start,color.insight.test_attributes.uut_stop,color.insight.test_station_attributes.fixture_id,color.insight.test_station_attributes.head_id,color.insight.test_station_attributes.line_id,color.insight.test_station_attributes.machine_id,color.insight.test_station_attributes.software_name,color.insight.test_station_attributes.software_version,color.insight.test_station_attributes.station_id,color.insight.uut_attributes.Dot_SN,color.insight.uut_attributes.Trace_SN,color.insight.uut_attributes.bin,color.properties.Bin
wip_id,F9F23440JEM1Y82AJ,2022-09-06 10:46:48,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.622,6.516,66.212,pass,F9F23440JEM1Y82AJ,2022-09-06 10:46:15,2022-09-06 10:46:48,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440JEM1Y82AJ,BinA,BinA
wip_id,F9F23460ALM1Y82A6,2022-09-06 08:19:30,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.944,6.455,67.248,pass,F9F23460ALM1Y82A6,2022-09-06 08:18:57,2022-09-06 08:19:30,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460ALM1Y82A6,BinA,BinA
wip_id,F9F23530F5E1Y82AK,2022-09-06 11:15:51,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.94,6.204,66.994,pass,F9F23530F5E1Y82AK,2022-09-06 11:15:15,2022-09-06 11:15:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530F5E1Y82AK,BinA,BinA
wip_id,F9F234709AW1Y82AT,2022-09-06 08:26:51,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.926,6.251,67.508,pass,F9F234709AW1Y82AT,2022-09-06 08:26:17,2022-09-06 08:26:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234709AW1Y82AT,BinA,BinA
wip_id,F9F23430KDJ1Y82AQ,2022-09-06 10:26:37,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.984,6.581,67.4,pass,F9F23430KDJ1Y82AQ,2022-09-06 10:26:04,2022-09-06 10:26:37,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23430KDJ1Y82AQ,BinA,BinA
wip_id,F9F235205ZH1Y82AB,2022-09-06 08:27:45,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.522,6.213,68.548,pass,F9F235205ZH1Y82AB,2022-09-06 08:27:12,2022-09-06 08:27:45,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235205ZH1Y82AB,BinA,BinA
wip_id,F9F2356042Q1Y82AS,2022-09-06 08:29:32,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.538,6.567,68.056,pass,F9F2356042Q1Y82AS,2022-09-06 08:28:55,2022-09-06 08:29:32,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2356042Q1Y82AS,BinA,BinA
wip_id,F9F235404ER1Y82AR,2022-09-06 10:26:37,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.954,6.594,67.426,pass,F9F235404ER1Y82AR,2022-09-06 10:26:04,2022-09-06 10:26:37,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235404ER1Y82AR,BinA,BinA
wip_id,F9F234406ZU1Y82A0,2022-09-06 10:27:12,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.967,6.498,67.864,pass,F9F234406ZU1Y82A0,2022-09-06 10:26:37,2022-09-06 10:27:12,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234406ZU1Y82A0,BinA,BinA
wip_id,F9F234202KA1Y82AY,2022-09-06 10:27:12,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.981,6.7,66.02,pass,F9F234202KA1Y82AY,2022-09-06 10:26:37,2022-09-06 10:27:12,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234202KA1Y82AY,BinA,BinA
wip_id,F9F23550DES1Y82AE,2022-09-06 08:30:19,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.926,6.47,66.77,pass,F9F23550DES1Y82AE,2022-09-06 08:29:46,2022-09-06 08:30:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550DES1Y82AE,BinA,BinA
wip_id,F9F235509Y01Y82AQ,2022-09-06 08:31:11,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.564,6.604,67.534,pass,F9F235509Y01Y82AQ,2022-09-06 08:30:38,2022-09-06 08:31:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235509Y01Y82AQ,BinA,BinA
wip_id,F9F23430EKN1Y82A7,2022-09-06 08:32:20,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.573,6.562,66.918,pass,F9F23430EKN1Y82A7,2022-09-06 08:31:45,2022-09-06 08:32:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23430EKN1Y82A7,BinA,BinA
wip_id,F9F23470FHW1Y82A0,2022-09-06 08:33:12,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.903,6.224,66.376,pass,F9F23470FHW1Y82A0,2022-09-06 08:32:35,2022-09-06 08:33:12,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470FHW1Y82A0,BinA,BinA
wip_id,F9F23450DNU1Y82AR,2022-09-06 08:33:44,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.944,6.415,66.048,pass,F9F23450DNU1Y82AR,2022-09-06 08:33:12,2022-09-06 08:33:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450DNU1Y82AR,BinA,BinA
wip_id,F9F234708481Y82A0,2022-09-06 08:34:17,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.943,6.596,68.255,pass,F9F234708481Y82A0,2022-09-06 08:33:45,2022-09-06 08:34:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234708481Y82A0,BinA,BinA
wip_id,F9F23460BC31Y82AD,2022-09-06 11:08:52,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.957,6.455,67.572,pass,F9F23460BC31Y82AD,2022-09-06 11:08:17,2022-09-06 11:08:52,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460BC31Y82AD,BinA,BinA
wip_id,F9F23450D671Y82AS,2022-09-06 08:36:18,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.568,6.487,68.006,pass,F9F23450D671Y82AS,2022-09-06 08:35:45,2022-09-06 08:36:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450D671Y82AS,BinA,BinA
wip_id,F9F2352046Y1Y82AA,2022-09-06 08:37:07,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.947,6.234,66.37,pass,F9F2352046Y1Y82AA,2022-09-06 08:36:35,2022-09-06 08:37:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2352046Y1Y82AA,BinA,BinA
wip_id,F9F23450BYN1Y82A3,2022-09-06 08:37:07,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.924,6.369,66.722,pass,F9F23450BYN1Y82A3,2022-09-06 08:36:35,2022-09-06 08:37:07,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450BYN1Y82A3,BinA,BinA
wip_id,F9F234609WA1Y82AN,2022-09-06 08:38:32,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.553,6.592,66.7,pass,F9F234609WA1Y82AN,2022-09-06 08:38:00,2022-09-06 08:38:32,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234609WA1Y82AN,BinA,BinA
wip_id,F9F2347049X1Y82A0,2022-09-06 08:39:23,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.948,6.338,67.942,pass,F9F2347049X1Y82A0,2022-09-06 08:38:49,2022-09-06 08:39:23,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2347049X1Y82A0,BinA,BinA
wip_id,F9F234709X71Y82AM,2022-09-06 08:58:43,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.908,6.244,67.668,pass,F9F234709X71Y82AM,2022-09-06 08:39:23,2022-09-06 08:58:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234709X71Y82AM,BinA,BinA
wip_id,F9F235404CM1Y82A1,2022-09-06 09:00:25,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.926,6.32,67.556,pass,F9F235404CM1Y82A1,2022-09-06 08:59:49,2022-09-06 09:00:25,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235404CM1Y82A1,BinA,BinA
wip_id,F9F23430JW41Y82AN,2022-09-06 09:00:41,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.624,6.7,66.691,pass,F9F23430JW41Y82AN,2022-09-06 09:00:08,2022-09-06 09:00:41,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23430JW41Y82AN,BinA,BinA
wip_id,F9F23550DXB1Y82AC,2022-09-06 09:00:58,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.902,6.272,66.17,pass,F9F23550DXB1Y82AC,2022-09-06 09:00:25,2022-09-06 09:00:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550DXB1Y82AC,BinA,BinA
wip_id,F9F234609GU1Y82AC,2022-09-06 09:01:34,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.969,6.438,66.435,pass,F9F234609GU1Y82AC,2022-09-06 09:00:58,2022-09-06 09:01:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234609GU1Y82AC,BinA,BinA
wip_id,F9F234607QU1Y82AQ,2022-09-18 14:36:47,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.995,6.329,66.475,pass,F9F234607QU1Y82AQ,2022-09-18 14:36:09,2022-09-18 14:36:47,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234607QU1Y82AQ,BinA,BinA
wip_id,F9F2346099K1Y82A8,2022-09-06 09:03:19,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.924,6.237,66.238,pass,F9F2346099K1Y82A8,2022-09-06 09:02:44,2022-09-06 09:03:19,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2346099K1Y82A8,BinA,BinA
wip_id,F9F235100BQ1Y82A8,2022-09-06 09:05:38,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.938,6.292,65.622,pass,F9F235100BQ1Y82A8,2022-09-06 09:05:03,2022-09-06 09:05:38,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235100BQ1Y82A8,BinA,BinA
wip_id,F9F23530DRM1Y82AN,2022-09-06 09:05:55,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.53,6.216,68,pass,F9F23530DRM1Y82AN,2022-09-06 09:05:22,2022-09-06 09:05:55,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530DRM1Y82AN,BinA,BinA
wip_id,F9F234400631Y82AA,2022-09-06 10:27:30,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.589,6.899,67.949,pass,F9F234400631Y82AA,2022-09-06 10:26:57,2022-09-06 10:27:29,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234400631Y82AA,BinO,BinO
wip_id,F9F23470AVR1Y82A8,2022-09-06 10:27:30,passed,,BinB,Ramp,,Everwin,TI,N199,Baoti,0.625,7.166,67.609,pass,F9F23470AVR1Y82A8,2022-09-06 10:26:57,2022-09-06 10:27:29,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23470AVR1Y82A8,BinB,BinB
wip_id,F9F23550HP61Y82A3,2022-09-06 09:12:10,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.582,6.616,66.861,pass,F9F23550HP61Y82A3,2022-09-06 09:11:31,2022-09-06 09:12:10,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23550HP61Y82A3,BinA,BinA
wip_id,F9F23520C5V1Y82A8,2022-09-06 09:13:36,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.922,6.202,67.362,pass,F9F23520C5V1Y82A8,2022-09-06 09:12:57,2022-09-06 09:13:36,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520C5V1Y82A8,BinA,BinA
wip_id,F9F23450AL31Y82AR,2022-09-06 10:24:54,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.95,6.337,67.884,pass,F9F23450AL31Y82AR,2022-09-06 10:24:21,2022-09-06 10:24:53,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450AL31Y82AR,BinA,BinA
wip_id,F9F23530DWK1Y82A9,2022-09-06 09:15:18,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.934,6.254,65.962,pass,F9F23530DWK1Y82A9,2022-09-06 09:14:45,2022-09-06 09:15:18,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23530DWK1Y82A9,BinA,BinA
wip_id,F9F234209WL1Y82AG,2022-09-06 09:15:51,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.952,6.566,67.334,pass,F9F234209WL1Y82AG,2022-09-06 09:15:18,2022-09-06 09:15:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234209WL1Y82AG,BinA,BinA
wip_id,F9F23450G9M1Y82A0,2022-09-06 09:16:59,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.92,6.24,66.666,pass,F9F23450G9M1Y82A0,2022-09-06 09:16:26,2022-09-06 09:16:59,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450G9M1Y82A0,BinA,BinA
wip_id,F9F23520BJN1Y82AB,2022-09-06 09:17:16,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.547,6.678,66.934,pass,F9F23520BJN1Y82AB,2022-09-06 09:16:43,2022-09-06 09:17:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23520BJN1Y82AB,BinA,BinA
wip_id,F9F234507631Y82A2,2022-09-06 09:19:14,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.933,6.214,66.247,pass,F9F234507631Y82A2,2022-09-06 09:18:41,2022-09-06 09:19:14,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234507631Y82A2,BinA,BinA
wip_id,F9F234608691Y82AU,2022-09-06 09:19:31,passed,,BinB,Ramp,,Everwin,TI,N199,KRS,0.598,7.107,67.371,pass,F9F234608691Y82AU,2022-09-06 09:18:58,2022-09-06 09:19:31,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234608691Y82AU,BinB,BinB
wip_id,F9F234407AG1Y82AC,2022-09-18 14:38:26,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.639,6.699,66.097,pass,F9F234407AG1Y82AC,2022-09-18 14:37:57,2022-09-18 14:38:26,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234407AG1Y82AC,BinA,BinA
wip_id,F9F234507991Y82AM,2022-09-06 09:20:44,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.579,6.501,66.442,pass,F9F234507991Y82AM,2022-09-06 09:20:08,2022-09-06 09:20:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234507991Y82AM,BinA,BinA
wip_id,F9F234705L21Y82AV,2022-09-06 09:21:17,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.576,6.589,68.02,pass,F9F234705L21Y82AV,2022-09-06 09:20:44,2022-09-06 09:21:17,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234705L21Y82AV,BinA,BinA
wip_id,F9F2346040W1Y82AV,2022-09-06 09:21:34,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.952,6.518,65.226,pass,F9F2346040W1Y82AV,2022-09-06 09:20:58,2022-09-06 09:21:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2346040W1Y82AV,BinA,BinA
wip_id,F9F2355008Q1Y82AD,2022-09-06 10:27:30,passed,,BinO,Ramp,,Everwin,TI,N199,Baoti,0.596,6.916,68.215,pass,F9F2355008Q1Y82AD,2022-09-06 10:26:57,2022-09-06 10:27:29,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2355008Q1Y82AD,BinO,BinO
wip_id,F9F235304MC1Y82AJ,2022-09-06 10:27:12,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.978,6.562,66.441,pass,F9F235304MC1Y82AJ,2022-09-06 10:26:37,2022-09-06 10:27:12,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235304MC1Y82AJ,BinA,BinA
wip_id,F9F235605091Y82AC,2022-09-06 09:23:01,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.564,6.634,67.862,pass,F9F235605091Y82AC,2022-09-06 09:22:28,2022-09-06 09:23:01,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235605091Y82AC,BinA,BinA
wip_id,F9F234400461Y82AD,2022-09-06 09:23:35,passed,,BinB,Ramp,,Everwin,TI,N199,KRS,0.592,7.102,67.396,pass,F9F234400461Y82AD,2022-09-06 09:23:02,2022-09-06 09:23:35,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234400461Y82AD,BinB,BinB
wip_id,F9F23460C4X1Y82A8,2022-09-06 09:23:51,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.933,6.221,66.199,pass,F9F23460C4X1Y82A8,2022-09-06 09:23:18,2022-09-06 09:23:50,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460C4X1Y82A8,BinA,BinA
wip_id,F9F234603DY1Y82AP,2022-09-06 10:27:12,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.986,6.632,65.414,pass,F9F234603DY1Y82AP,2022-09-06 10:26:37,2022-09-06 10:27:12,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234603DY1Y82AP,BinA,BinA
wip_id,F9F23440GY51Y82AG,2022-09-06 09:24:59,passed,,BinA,Ramp,,Everwin,TI,N199,Goldsky,0.931,6.208,66.881,pass,F9F23440GY51Y82AG,2022-09-06 09:24:23,2022-09-06 09:24:59,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440GY51Y82AG,BinA,BinA
wip_id,F9F23450BB41Y82AG,2022-09-06 09:26:11,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.922,6.305,68.002,pass,F9F23450BB41Y82AG,2022-09-06 09:25:35,2022-09-06 09:26:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450BB41Y82AG,BinA,BinA
wip_id,F9F23460BNK1Y82A1,2022-09-06 09:26:11,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.938,6.34,67.84,pass,F9F23460BNK1Y82A1,2022-09-06 09:25:35,2022-09-06 09:26:11,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23460BNK1Y82A1,BinA,BinA
wip_id,F9F2353038H1Y82AK,2022-09-06 09:43:08,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.952,6.206,66.236,pass,F9F2353038H1Y82AK,2022-09-06 09:42:36,2022-09-06 09:43:08,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2353038H1Y82AK,BinA,BinA
wip_id,F9F234500LC1Y82AS,2022-09-06 10:27:30,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.639,6.947,66.23,pass,F9F234500LC1Y82AS,2022-09-06 10:26:57,2022-09-06 10:27:29,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234500LC1Y82AS,BinO,BinO
wip_id,F9F2346019Y1Y82A3,2022-09-06 09:44:16,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.928,6.282,68.022,pass,F9F2346019Y1Y82A3,2022-09-06 09:43:43,2022-09-06 09:44:16,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2346019Y1Y82A3,BinA,BinA
wip_id,F9F23540C8W1Y82AW,2022-09-06 09:41:10,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.536,6.326,66.889,pass,F9F23540C8W1Y82AW,2022-09-06 09:40:20,2022-09-06 09:41:10,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23540C8W1Y82AW,BinA,BinA
wip_id,F9F2344076N1Y82AJ,2022-09-06 09:42:36,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.95,6.604,67.81,pass,F9F2344076N1Y82AJ,2022-09-06 09:42:00,2022-09-06 09:42:36,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2344076N1Y82AJ,BinA,BinA
wip_id,F9F23430FBG1Y82A2,2022-09-06 11:15:15,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.998,6.943,67.705,pass,F9F23430FBG1Y82A2,2022-09-06 11:14:40,2022-09-06 11:15:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23430FBG1Y82A2,BinO,BinO
wip_id,F9F234500451Y82AD,2022-09-06 11:08:52,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.961,6.387,67.168,pass,F9F234500451Y82AD,2022-09-06 11:08:17,2022-09-06 11:08:52,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234500451Y82AD,BinA,BinA
wip_id,F9F234607GY1Y82AA,2022-09-18 15:59:21,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.619,6.425,66.781,pass,F9F234607GY1Y82AA,2022-09-18 15:58:52,2022-09-18 15:59:21,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234607GY1Y82AA,BinA,BinA
wip_id,F9F234609QZ1Y82AH,2022-09-06 11:15:15,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.967,6.694,67.326,pass,F9F234609QZ1Y82AH,2022-09-06 11:14:40,2022-09-06 11:15:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234609QZ1Y82AH,BinA,BinA
wip_id,F9F23440CUH1Y82AL,2022-09-06 10:27:47,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.938,6.436,66.959,pass,F9F23440CUH1Y82AL,2022-09-06 10:27:12,2022-09-06 10:27:47,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23440CUH1Y82AL,BinA,BinA
wip_id,F9F234609841Y82AS,2022-09-18 14:54:24,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,1.076,7.014,65.398,pass,F9F234609841Y82AS,2022-09-18 14:53:45,2022-09-18 14:54:24,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234609841Y82AS,BinO,BinO
wip_id,F9F2344069J1Y82AE,2022-09-06 11:18:22,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.581,6.242,66.37,pass,F9F2344069J1Y82AE,2022-09-06 11:17:49,2022-09-06 11:18:22,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2344069J1Y82AE,BinA,BinA
wip_id,F9F23450AZG1Y82A7,2022-09-06 10:16:28,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.629,7.027,67.389,pass,F9F23450AZG1Y82A7,2022-09-06 10:15:54,2022-09-06 10:16:28,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450AZG1Y82A7,BinO,BinO
wip_id,F9F234500RF1Y82A8,2022-09-06 10:18:26,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.93,6.328,66.658,pass,F9F234500RF1Y82A8,2022-09-06 10:17:53,2022-09-06 10:18:26,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234500RF1Y82A8,BinA,BinA
wip_id,F9F234604ZU1Y82A0,2022-09-06 10:18:58,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.954,6.304,66.737,pass,F9F234604ZU1Y82A0,2022-09-06 10:18:26,2022-09-06 10:18:58,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234604ZU1Y82A0,BinA,BinA
wip_id,F9F23450EGB1Y82AR,2022-09-06 10:20:44,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.987,6.868,66.376,pass,F9F23450EGB1Y82AR,2022-09-06 10:20:12,2022-09-06 10:20:44,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F23450EGB1Y82AR,BinO,BinO
wip_id,F9F2344057C1Y82AT,2022-09-06 11:15:34,passed,,BinO,Ramp,,Everwin,TI,N199,KRS,0.585,6.752,67.343,pass,F9F2344057C1Y82AT,2022-09-06 11:14:59,2022-09-06 11:15:34,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F2344057C1Y82AT,BinO,BinO
wip_id,F9F234408Z01Y82AS,2022-09-06 11:15:15,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.964,6.403,66.458,pass,F9F234408Z01Y82AS,2022-09-06 11:14:40,2022-09-06 11:15:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234408Z01Y82AS,BinA,BinA
wip_id,F9F234603351Y82AC,2022-09-06 11:15:15,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.972,6.385,66.672,pass,F9F234603351Y82AC,2022-09-06 11:14:40,2022-09-06 11:15:15,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F234603351Y82AC,BinA,BinA
wip_id,F9F235603XV1Y82A3,2022-09-06 11:07:43,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.958,6.316,66.746,pass,F9F235603XV1Y82A3,2022-09-06 11:07:10,2022-09-06 11:07:43,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235603XV1Y82A3,BinA,BinA
wip_id,F9F235600R91Y82AA,2022-09-06 11:15:51,passed,,BinA,Ramp,,Everwin,TI,N199,KRS,0.956,6.509,66.414,pass,F9F235600R91Y82AA,2022-09-06 11:15:15,2022-09-06 11:15:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235600R91Y82AA,BinA,BinA
wip_id,F9F235501ZN1Y82A7,2022-09-06 11:15:51,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.965,6.575,67.682,pass,F9F235501ZN1Y82A7,2022-09-06 11:15:15,2022-09-06 11:15:51,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235501ZN1Y82A7,BinA,BinA
wip_id,F9F235300H11Y82AB,2022-09-06 10:44:53,passed,,BinA,Ramp,,Everwin,TI,N199,Baoti,0.962,6.32,66.267,pass,F9F235300H11Y82AB,2022-09-06 10:44:08,2022-09-06 10:44:53,,,,,,,LFDG_1D2F-OQC1_02_COLOR,DotCode2,F9F235300H11Y82AB,BinA,BinA
